country,country_id,min_year,max_year,long,lat,writer_total_year,writer_total_cumulative,writer_1,writer_1_gender,writer_1_birth,writer_1_popup,writer_1_language_1,writer_1_language_2,writer_1_language_3,writer_1_language_4,writer_1_languages,writer_1_role_1,writer_1_role_2,writer_1_role_3,writer_1_role_4,writer_1_role_5,writer_2,writer_2_gender,writer_2_birth,writer_2_popup,writer_2_language_1,writer_2_language_2,writer_2_language_3,writer_2_language_4,writer_2_languages,writer_2_role_1,writer_2_role_2,writer_2_role_3,writer_2_role_4,writer_2_role_5,writer_3,writer_3_gender,writer_3_birth,writer_3_popup,writer_3_language_1,writer_3_language_2,writer_3_language_3,writer_3_language_4,writer_3_languages,writer_3_role_1,writer_3_role_2,writer_3_role_3,writer_3_role_4,writer_3_role_5,writer_4,writer_4_gender,writer_4_birth,writer_4_popup,writer_4_language_1,writer_4_language_2,writer_4_language_3,writer_4_language_4,writer_4_languages,writer_4_role_1,writer_4_role_2,writer_4_role_3,writer_4_role_4,writer_4_role_5,writer_5,writer_5_gender,writer_5_birth,writer_5_popup,writer_5_language_1,writer_5_language_2,writer_5_language_3,writer_5_language_4,writer_5_languages,writer_5_role_1,writer_5_role_2,writer_5_role_3,writer_5_role_4,writer_5_role_5,popup_year,subregion,region_un,monolingual_writer_total_year,multilingual_writer_total_year,monolingual_writer_total_cumulative,multilingual_writer_total_cumulative,writerPop
Brazil,1889,1995,1995,-53.09783113,-10.78777702,1,22,João MOURA,Male,1950,João MOURA (1995)<br />,Portuguese,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />João MOURA (1995)<br />,South America,The Americas,1,0,22,0,
Brazil,1889,1996,1997,-53.09783113,-10.78777702,1,23,Milton HATOUM ,Male,1952,Milton HATOUM (1996)<br />,English,Portuguese,#N/A,#N/A,2,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />Milton HATOUM (1996)<br />,South America,The Americas,0,1,22,1,
Brazil,1889,1998,2001,-53.09783113,-10.78777702,1,24,Bernardo Teixeira CARVALHO ,Male,1960,Bernardo Teixeira CARVALHO (1998)<br />,Portuguese,#N/A,#N/A,#N/A,1,critic,fiction writer,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />Bernardo Teixeira CARVALHO (1998)<br />,South America,The Americas,1,0,23,1,
Brazil,1889,2002,2009,-53.09783113,-10.78777702,1,25,Narlan MATOS ,Male,1975,Narlan MATOS (2002)<br />,Portuguese,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />Narlan MATOS (2002)<br />,South America,The Americas,1,0,24,1,
Brazil,1889,2010,2011,-53.09783113,-10.78777702,1,26,Amilcar BETTEGA ,Male,\N,Amilcar BETTEGA (2010)<br />,Portuguese,#N/A,#N/A,#N/A,1,fiction writer,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />Amilcar BETTEGA (2010)<br />,South America,The Americas,1,0,25,1,
Brazil,1889,2012,2014,-53.09783113,-10.78777702,1,27,Rodrigo Garcia LOPES ,Male,\N,Rodrigo Garcia LOPES (2012)<br />,Portuguese,#N/A,#N/A,#N/A,1,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />Rodrigo Garcia LOPES (2012)<br />,South America,The Americas,1,0,26,1,
Brazil,1889,2015,2021,-53.09783113,-10.78777702,1,28,Antônio XERXENESKY ,Male,1984,Antônio XERXENESKY (2015)<br />,Portuguese,#N/A,#N/A,#N/A,1,fiction writer,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Brazil&nbsp;(1)</b><hr />Antônio XERXENESKY (2015)<br />,South America,The Americas,1,0,27,1,
Bulgaria,1921,1975,1977,25.21552909,42.76890318,1,1,Bozhidar BOZHILOV ,Male,1923,Bozhidar BOZHILOV (1975)<br />,Bulgarian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Bozhidar BOZHILOV (1975)<br />,Eastern Europe,Europe,1,0,1,0,
Bulgaria,1921,1978,1978,25.21552909,42.76890318,1,2,Nadia KEHLIBAREVA ,Female,1933,Nadia KEHLIBAREVA (1978)<br />,Bulgarian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Nadia KEHLIBAREVA (1978)<br />,Eastern Europe,Europe,1,0,2,0,
Bulgaria,1921,1979,1979,25.21552909,42.76890318,1,3,Nino NIKOLOV ,Male,1933,Nino NIKOLOV (1979)<br />,Bulgarian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Nino NIKOLOV (1979)<br />,Eastern Europe,Europe,1,0,3,0,
Bulgaria,1921,1980,1981,25.21552909,42.76890318,1,4,Lilyana STEFANOVA ,Female,1929,Lilyana STEFANOVA (1980)<br />,Bulgarian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Lilyana STEFANOVA (1980)<br />,Eastern Europe,Europe,1,0,4,0,
Bulgaria,1921,1982,1982,25.21552909,42.76890318,1,5,Boris Kirilov CHRISTOV ,Male,1945,Boris Kirilov CHRISTOV (1982)<br />,Bulgarian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Boris Kirilov CHRISTOV (1982)<br />,Eastern Europe,Europe,1,0,5,0,
Bulgaria,1921,1983,1983,25.21552909,42.76890318,1,6,Georgi BELEV ,Male,1945,Georgi BELEV (1983)<br />,Bulgarian,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Georgi BELEV (1983)<br />,Eastern Europe,Europe,1,0,6,0,
Bulgaria,1921,1984,1986,25.21552909,42.76890318,1,7,Lyubomir NIKOLOV ,Male,1954,Lyubomir NIKOLOV (1984)<br />,Bulgarian,#N/A,#N/A,#N/A,1,editor,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Lyubomir NIKOLOV (1984)<br />,Eastern Europe,Europe,1,0,7,0,
Bulgaria,1921,1987,1987,25.21552909,42.76890318,1,8,Lada GALINA,Female,1934,Lada GALINA (1987)<br />,Bulgarian,#N/A,#N/A,#N/A,1,fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Lada GALINA (1987)<br />,Eastern Europe,Europe,1,0,8,0,
Bulgaria,1921,1988,2000,25.21552909,42.76890318,1,9,Dimitur SHUMNALIEV ,Male,1947,Dimitur SHUMNALIEV (1988)<br />,Bulgarian,#N/A,#N/A,#N/A,1,editor,fiction writer,journalist,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Dimitur SHUMNALIEV (1988)<br />,Eastern Europe,Europe,1,0,9,0,
Bulgaria,1921,2001,2001,25.21552909,42.76890318,1,10,Nikolai Lachezarov GROZDINSKI ,Male,1973,Nikolai Lachezarov GROZDINSKI (2001)<br />,English,Bulgarian,#N/A,#N/A,2,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Nikolai Lachezarov GROZDINSKI (2001)<br />,Eastern Europe,Europe,0,1,9,1,
Bulgaria,1921,2002,2006,25.21552909,42.76890318,1,11,GRIGOROVA Ina ,Female,1974,GRIGOROVA Ina (2002)<br />,Bulgarian,#N/A,#N/A,#N/A,1,fiction writer,playwright,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />GRIGOROVA Ina (2002)<br />,Eastern Europe,Europe,1,0,10,1,
Bulgaria,1921,2007,2015,25.21552909,42.76890318,1,12,Aziz Nazmi SHAKIR-TASH ,Male,\N,Aziz Nazmi SHAKIR-TASH (2007)<br />,English,Arabic,Turkish,#N/A,3,editor,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Aziz Nazmi SHAKIR-TASH (2007)<br />,Eastern Europe,Europe,0,1,10,2,
Bulgaria,1921,2016,2021,25.21552909,42.76890318,1,13,Vladimir Poleganov ,Male,1979,Vladimir Poleganov (2016)<br />,Bulgarian,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Bulgaria&nbsp;(1)</b><hr />Vladimir Poleganov (2016)<br />,Eastern Europe,Europe,1,0,11,2,
Burma/Myanmar,1975,1994,1995,96.48843321,21.18566599,1,1,U Win PE ,Male,1935,U Win PE (1994)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />U Win PE (1994)<br />,South-Eastern Asia,Asia,1,0,1,0,
Burma/Myanmar,1975,1996,1997,96.48843321,21.18566599,1,2,TIN Maung Tan ,Male,1954,TIN Maung Tan (1996)<br />,Burmese,#N/A,#N/A,#N/A,1,editor,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />TIN Maung Tan (1996)<br />,South-Eastern Asia,Asia,1,0,2,0,
Burma/Myanmar,1975,1998,1999,96.48843321,21.18566599,1,3,U PE MYINT  ,Male,1949,U PE MYINT (1998)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />U PE MYINT (1998)<br />,South-Eastern Asia,Asia,1,0,3,0,
Burma/Myanmar,1975,2000,2000,96.48843321,21.18566599,1,4,Nu Nu YEE ,Female,1957,Nu Nu YEE (2000)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />Nu Nu YEE (2000)<br />,South-Eastern Asia,Asia,1,0,4,0,
Burma/Myanmar,1975,2001,2001,96.48843321,21.18566599,2,6,Thu Maung U ,Male,1951,Thu Maung U (2001)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,Khin Lay NYO ,Female,1953,Khin Lay NYO (2001)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(2)</b><hr />Thu Maung U (2001)<br />Khin Lay NYO (2001)<br />,South-Eastern Asia,Asia,2,0,6,0,
Burma/Myanmar,1975,2002,2002,96.48843321,21.18566599,1,7,KYAW ZWA ,Male,1946,KYAW ZWA (2002)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />KYAW ZWA (2002)<br />,South-Eastern Asia,Asia,1,0,7,0,
Burma/Myanmar,1975,2003,2003,96.48843321,21.18566599,1,8,MAUNG Swan Yi ,Male,1939,MAUNG Swan Yi (2003)<br />,Burmese,#N/A,#N/A,#N/A,1,fiction writer,poet,scholar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />MAUNG Swan Yi (2003)<br />,South-Eastern Asia,Asia,1,0,8,0,
Burma/Myanmar,1975,2004,2004,96.48843321,21.18566599,1,9,Tha Noe MAUNG ,Male,\N,Tha Noe MAUNG (2004)<br />,Burmese,#N/A,#N/A,#N/A,1,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Burma/Myanmar&nbsp;(1)</b><hr />Tha Noe MAUNG (2004)<br />,South-Eastern Asia,Asia,1,0,9,0,
